trucks_count 4
drones_count 4
customers 88
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
3360.9969024695274   9568.938895190955    1         0.33243252039251303
2218.001212025347    3202.1115467820473   1         2.1537972324693206
-382.27848288064024  -5521.532281076963   1         0.6014076549478025
9099.800278251165    4444.362406134908    1         0.41166275361269866
-679.4379677441002   4190.292630401731    1         1.0049756851803135
-174.6375055195473   -8960.693690014938   1         8.845302118367215
2483.9932966052147   4015.145786466106    1         0.11827958289901541
-548.9494506761915   8503.301537124396    1         0.3401423755421098
-609.2997666304864   -1482.9762013662412  1         0.7412068256863408
5757.553957961969    -1973.4353472565924  1         1.2469099929647758
-37.25685079799275   -6198.534560687325   1         42.59352463652202
6488.418575533383    4873.389275301295    1         0.37300160056643006
4487.4738961009825   -7868.27666721095    1         0.7188700930343793
180.9868265464694    -9818.252747073982   1         0.568922744962227
3208.0580035910953   9581.561219080031    1         0.388810138196777
4593.274541511228    5008.770984107725    1         0.6546424791945598
-8781.217920266834   3141.670325373548    1         0.9200198582511581
155.01737427070188   -4577.727358025757   1         0.40898755437523926
-8970.171502466828   -2375.9218474852246  1         0.28352466827404754
1744.2254886808496   -2230.1325848270117  1         1.2104838964233757
3095.9691424342323   -6298.76777775326    1         0.9483526610502635
5323.509132733313    -8603.788947791843   1         0.5784645759962477
6713.443982654064    4070.8149059076936   1         0.9109325609874839
-7070.065820151507   729.1346742413782    1         7.033093011890148
1109.0792882849157   9632.61656667721     1         0.5249305283085159
4538.571550626057    2037.059967032356    1         0.4591274858468223
1338.487285455992    4649.23101241069     1         0.5490775581379042
-6278.317506894916   -98.87919637532099   1         1.0963596483057432
-4390.1438002406185  9915.118751996188    1         0.7967254188894587
4325.55676594784     -8532.355101823903   1         1.0836025095985922
-4476.1661023611     -3990.160259677974   1         1.1834556839850272
-13551.414714856333  -10878.553778451487  1         20.488389025490033
5230.820700542134    -7078.153044963875   1         1.0400167852102384
5412.806586476724    6375.343413038583    1         1.1049661142792215
6219.721770742394    7632.415190688851    1         0.6062563305503785
-2929.3820688698765  9324.17288522643     1         1.2027041319162717
-10378.218837040424  1631.3661717365244   1         44.49445229546732
3400.265706181799    8648.251353988586    1         0.6685095932290958
-2162.7605787405305  -8319.5786808209     1         0.9722560499367401
8712.627273828779    -3068.852041674256   1         23.889328550712904
1028.454624390925    1251.3210305585526   1         1.128394624137482
-8868.12893013319    1523.8349734963151   1         0.5370822271091334
-2564.702560658887   -622.6291015965446   1         0.5235082273323101
-876.5698472272685   2631.483334229419    1         42.482158366877364
4679.798072427249    -7602.883056787436   1         0.701473134053333
-4782.530685621507   -8224.132157788774   1         0.5053965924584354
7.005999160437266    5337.295678516164    1         39.85058490647161
3899.324854975308    3937.895781810663    1         1.1238814039463436
-3026.570250011374   8397.806093433903    1         0.44980495241838114
1184.6166625550281   -6718.062940891343   1         0.9453530522821109
-9526.029723441427   4805.726108144954    1         1.24529892779713
-419.3394072765315   9749.828329488633    1         42.182522346709455
1518.6125830029578   10718.945952676137   1         9.818357242763037
-8125.659273730001   2854.4921397071084   1         0.4930348056792908
3156.1571156905784   4550.018452016184    1         0.34854618299454276
-1048.0781764485218  -10482.475474805722  1         0.18011158534872668
3553.605256255881    7672.427528595299    1         29.693450358135376
3987.8168915820734   4127.900521914269    1         0.4548984323897819
4542.092573844572    -9683.080366224356   1         0.9928864120273952
-5862.82787001093    -7082.118190122063   1         0.5751642840588524
-4441.21514664815    -132.1683561090215   1         0.4521504522398706
3574.0958662368043   -4978.89182577304    1         0.920856498786773
1531.822108195372    -5975.125144610939   1         0.23843654819237756
3731.4327722942526   3679.5566896746295   1         0.4274117473448267
9417.525487721628    -242.8476784020895   1         0.43648586131178946
9.074410977105408    2975.4428142231386   1         0.13363503964274082
-2406.9662874984497  -5881.522403569463   1         0.4052836283865523
3089.7600723305827   3217.795237721799    1         0.673336630290282
5812.071592432612    -8645.895733879208   1         0.3682036358136669
-3294.533408328825   -2744.420104794561   1         1.0375455409990493
7681.83075222501     -4382.718827088186   1         0.7758860539765717
4729.667217689357    6582.154063439055    1         0.8854159128852173
5562.073116283844    -11103.231921119346  1         1.2286256478844455
3381.9331243050274   -8375.495538735968   1         0.25357075262317197
-3360.1811669453145  -8092.961319252356   1         0.33312974363565845
-10712.921488480228  483.0120709027997    1         1.0703526746476673
10841.139771352338   -7259.031880336335   1         21.195235478215825
-7790.711429710991   2435.3460741411786   1         38.33964742279981
-2048.3086722490407  -4263.798076023054   1         0.9833320599126897
457.12606434047916   6963.040812732115    1         47.48023157461378
-3343.073582080353   -5200.88361694916    1         0.1872470315560284
-1477.4173271075533  -3503.633046357222   1         0.48930711572356744
-7284.133975167295   4423.251167750224    1         0.3907900980539466
-1283.8602148004306  -1429.912676203965   1         0.4196505581519595
3504.1806753945484   2470.6709689585987   1         0.7697950158975908
-5991.533780450761   3813.874927068368    1         0.35843922944482376
-3932.2159462560326  4916.953241609268    1         1.1150342351646036
-7319.837491428554   -3876.598380140173   1         12.182418505638685
