trucks_count 5
drones_count 6
customers 91
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
2812.943560360296    -8336.094825428854   1         16.678251746581157
5239.287547959215    -7977.516571873857   1         1.1348918896722735
5116.046214331161    -7014.172195268542   1         0.5134464312976779
8322.219367650236    -5963.2599753132745  1         15.007732595218426
5731.881790581744    -2856.9799658604725  1         0.789892154076664
-8437.43538766592    -4774.339711043121   1         35.861767784020614
-3002.9604153966725  7035.750708655995    1         0.2701881226608171
-1954.4820421025095  -8309.408701370248   1         0.6683480592250672
10154.595085569124   1082.1243868693584   1         15.063264286418027
-3993.7149490061943  809.0962890104453    1         0.23759747698864522
-10708.971323230686  -365.8292342925404   1         23.43838149890393
6928.272979547569    -190.8340272305911   1         1.155237610889234
-599.6574992621333   4949.722434443783    1         0.6187776966622802
7881.013171790601    968.6306787914931    1         1.105772948875607
-1746.8868378004727  -819.0491625377124   1         21.041222699783148
6647.028878422778    7501.188106372185    1         0.9635167310989089
3765.9159374846618   1002.666597414169    1         0.3270381815801003
-299.536575778439    -10889.415597565168  1         0.7876787971885046
4590.749272380499    -9664.214371204826   1         0.19463603093791237
-6604.149139102656   6475.635899671795    1         0.806452501829607
-11518.149441671856  9831.419004444484    1         0.7527510798519165
5480.7665193677585   -8413.52987086932    1         1.0925213275169845
6893.013987192302    -1691.4293859892512  1         0.15104614150276927
1778.1774276529034   4344.9505416763695   1         0.8601038856010725
10344.327089108645   -1633.1522064268768  1         0.21636812361755753
-2690.486846378918   -852.1982166332081   1         0.331842913592955
6919.609669414567    3042.4338851608077   1         0.2075787022305298
-1385.0595054799553  -3883.000692126796   1         0.6883617648109286
-1127.0637430486713  10416.194969626886   1         0.3034307580665193
7806.419814493091    -2487.9626120897624  1         0.35851207621772474
3912.355321563554    4396.897157947263    1         1.5719213705827748
617.728394195353     -9782.148969748012   1         0.30118573362891915
6001.687376121925    3834.613493622758    1         22.29761591219054
5961.5041222791915   -6130.238470878217   1         0.3841709020251106
11154.194893210803   1659.922811269782    1         25.90694078002977
5269.450195148921    -1859.052576682168   1         0.42315275174518974
8410.862686303552    -2043.553206254341   1         0.8006061387575563
241.80022703231995   -3085.2375210787004  1         1.0193404631440592
3244.7742701264797   9866.522330968353    1         0.3833494077951233
143.95030050833245   -6604.610544084505   1         0.4895754346763136
13496.454088347906   -6783.862402278832   1         0.33791771129649617
-282.17153512262286  -7369.531030331665   1         1.1766489409977714
3172.113250209631    7821.962825268276    1         0.5371863025330524
7336.24558495736     646.0464967645644    1         0.5846229737617905
-7167.668322484593   13022.652155363947   1         2.724595652790514
-9362.854701196913   1313.798126473737    1         0.9274107115922356
-148.69505482724492  971.7531625036182    1         32.6286632499848
-4432.24236047544    -2599.949967235235   1         0.744933107550423
-10440.960122045946  -1113.7456385552443  1         1.1580953481569984
-926.9939540113818   -6888.473973649465   1         0.5602643595896403
-1733.5079726124816  -8377.318393406698   1         0.5375369635182438
2586.0967900088153   -4267.038318775225   1         0.6171026145383887
-1491.3443843725993  5133.519576581278    1         0.5134823616053408
9460.779100679336    1567.329449491705    1         38.11221930595564
-4546.4281580309125  8538.894154994588    1         0.549156902151467
-1002.5762571516277  6907.592209113372    1         19.044788252963023
-8000.241460318253   827.2115704069838    1         0.35248242777011585
7257.26264212092     2914.5731550140204   1         16.274446964499028
-6531.256032739815   14167.9983453782     1         25.349433691557326
4740.989016284736    -831.8488362585233   1         48.76072836396387
-2981.0010455823744  9170.250331961679    1         1.1187803855355323
-15056.378602971601  146.8771288132575    1         42.22082272985646
-5492.764032090675   1084.7911575644453   1         1.1029451876589331
10085.117347904488   -1452.9494635268866  1         0.45510608212045944
-1639.953900802256   -3113.432655058569   1         0.9908851543608487
8272.722706746541    3859.7432013611356   1         0.8167925941031201
9415.959642532845    -3537.895697655653   1         0.6283292453345302
-1981.29974411584    10610.140501688444   1         47.29951454141311
2665.4336432781024   -7803.887016059905   1         0.5075442051444155
8658.497639394678    -4316.989853127725   1         0.36674671737485887
-4067.269191134938   -6347.107871313108   1         18.421338569765002
2362.992263313961    -1107.7370194486812  1         0.13112389087217102
6025.412182765887    684.2177794256787    1         1.0306744402547614
-8473.536665737924   5095.449467280569    1         29.26188121084235
-2523.5438404054617  2072.9911446298715   1         0.49168805635790014
-8242.372668151109   1672.6258563598963   1         45.028905755977306
1312.4655747896395   2623.5754394117357   1         43.495174510462725
4609.104345642179    -64.78589440290509   1         0.5381652439204652
-5189.877238133078   -7668.670213425823   1         0.8322778197366576
5874.292492438763    -2764.84279091584    1         0.4387853056687696
9133.523077724658    -5765.816504831649   1         0.4559953494609307
1761.5502604262263   7612.698745635128    1         0.5848060287306522
-4032.703364079691   13857.91984326085    1         26.26177935181583
6478.054641198449    1478.5077990590219   1         24.138263339847366
2887.4905925060702   -1584.8917277005003  1         0.13009840320371727
-5222.353292974066   924.2844028769742    1         1.7278672867136509
-8367.320514910283   3429.6034533860193   1         0.5730527322449865
10188.979679652111   609.4484035460132    1         0.6945977344282706
-5168.78915686563    7710.5738639684705   1         0.36644154362245296
-4239.8426747226795  2256.7247453530026   1         1.0595107160930606
2863.8610378892217   -9145.799676703647   1         0.30837776067044076
