trucks_count 5
drones_count 4
customers 70
depot 0.0 0.0
Coordinate X         Coordinate Y         Dronable Demand
-5947.30619364422    7072.709143535867    1         0.2779593061173514
698.6436676637294    3971.3449894949863   1         34.89732655447886
-8086.111805017515   -6580.991413356884   1         1.1993408506839038
3431.7958214109594   4765.859928174708    1         1.0063061449678825
-3864.3406452730387  5146.095878213471    1         8.812100279640458
-9213.07936823811    -495.1408133523764   1         27.653683581491798
9176.00985481816     13916.675848234867   1         0.15775859584537766
2066.6672451277323   -4320.706951538702   1         0.9105855783673104
-2013.2185798614091  -10432.424711215604  1         34.18458644193798
2893.5239279309403   -5244.817620460031   1         0.9624672510824159
9418.047078637572    -1388.920195785218   1         0.4538928708132399
5798.715422876035    -4592.4569700316015  1         1.0853686941953287
724.2614034520581    -2049.953691860519   1         1.0216071579201407
-7876.49642801735    12116.069768606547   1         46.1349576857125
1369.0447153271148   1178.1454378996614   1         0.14109905290647612
-3156.4673252851026  -6719.4399742887945  1         0.9048062574541511
784.2844681662132    -6488.074530003372   1         0.7527868033765602
6437.290026738       6018.2889033054025   1         17.810017043181432
-3462.4799957427567  9999.007221228248    1         0.31798717772664953
5383.0989161241105   -7243.046208650719   1         19.570026239419608
-4795.964866660303   8473.429017344191    1         1.0525168448598556
-4828.99678294616    6932.919471769767    1         30.78585865923104
5090.857903707445    4942.016089336492    1         0.19742628846647664
1982.7092405304938   6040.8405761653485   1         1.1811751172622764
13454.50910067344    14435.925066729138   1         0.6564670364846716
-110.2205140105616   -11538.451796791938  1         22.1089787752643
-5051.3135910418     -7335.00413230578    1         38.92170341367086
-1660.9855996453425  -10051.75421906497   1         42.570307511787476
-4483.05496250181    -1443.520842702867   1         0.18505520639613432
6682.404305977547    15305.110866533701   1         0.6937480616614825
-52.90213623887395   7401.919156751364    1         1.1283156203821654
-2904.744676028796   -3752.202362530779   1         1.008088102641654
8718.074845263494    4260.110295631843    1         32.7115787329423
-5828.347261186061   4579.256200120432    1         0.5144675176617344
-4975.758897000271   -8115.755216740705   1         0.2972667366133712
3232.5245910309004   -18.180486205283962  1         0.6734453288694473
-7693.485345834692   -6539.349062808073   1         37.56027567039416
3381.1184179249212   9708.09125223396     1         1.2075777172245812
-1522.9138723856174  2851.181024420587    1         0.8707752226531175
-3782.9760901510326  1560.573292585028    1         0.45667899268257883
-12540.780386276778  -3244.0745013783817  1         39.693969138272095
-4190.703620177724   5065.103724868445    1         0.2818907379059509
662.6867699256545    8422.429234297117    1         0.9206064213413936
5630.659393880523    2708.577219021033    1         0.2429201698556041
562.4140746076519    -14804.635383927498  1         36.84577094591561
-1881.1845471332883  -2246.98523383586    1         0.46456554567746
-16423.379959297366  -13810.870244678994  1         0.38295692924788005
-12068.023981441533  -2125.609761988173   1         6.696566450192554
2957.284191945305    5481.095495791696    1         0.9035886394875666
-4519.497495965659   -8900.09782993699    1         4.151645843682134
5702.087426359517    -3927.3647005802663  1         0.7570895006379733
-6125.83109825802    1035.914826551376    1         0.9812064153048073
-6874.418453596189   -6321.268054754414   1         1.113445642410014
5817.15313630028     -6732.308280128579   1         0.21688562141768872
2194.8533823643606   -5223.380552212852   1         0.542011361730132
-6311.372000768972   -5505.323509554462   1         0.7660794221609688
6683.800997006428    6784.421303504025    1         0.3848814778492775
690.9654168150656    -7440.244286979873   1         0.2704533662802934
7895.830657350376    -4365.536366207894   1         0.5258656644062638
3444.5079224333213   2589.027168098318    1         0.47741633725569455
3883.4045659876774   -2839.9859215680585  1         1.022536149221749
-6722.516284355008   649.579511458861     1         0.13257697922587258
4859.850707457373    4627.934328072961    1         0.2176227658911773
1793.9321622050006   9766.205952897033    1         0.1265915838535517
-1775.3560841643891  2612.6377044284154   1         0.32841995245977423
-6670.840961500187   2034.900838379369    1         0.9486604278346236
-6471.766399535389   -4215.64899274258    1         0.47249635780950927
-9810.793608359429   -412.13153027664697  1         0.8463191344118253
14333.8593215892     -13869.713465155291  1         11.222500117491444
1473.1661102073917   -8617.476352068023   1         0.2378813429963864
